chunk_id,window_start,window_end,text,,,,,,binary_hit,confidence
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
it. Then you can see the uh Pinoak area um uh where it's the the I guess it's the bottom part of
that slide. You can see the golf course there on the bottom part of that slide and it moves up along
Pen Oak along the side and then grabs what I would call CC pizza and Popeyes chicken etc etc on up
to I 10. There's the that's the that's the zone. That zone is connected to two pieces of of property
of KDISD. It follows the roadways that goes up to the Danover place uh uh

[01:34:30–01:35:00]
on Danover Street, which was the old Kilpatrick Elementary, is now it's just uh a half a dozen or so
very nice oak trees and a lot. Uh and then the building and the facility that Katie uh high school
and we are sitting on essentially this entire complex uh is part of the TURS. And so the monies, the
proceeds of the bonds, although it was built on this site, uh the uh this whole agreement that we
were speaking of and the what I'm gonna speak to in a minute, the phones could be spent at one of
those two sites, anywhere on this piece of property.

[01:35:00–01:35:30]
or on that Dan over site. The TERS, the the second the part inside that boundary was to establish a
tax base to pay the balance back. And so if the bonds of $25 million were issued, and the taxes from
that over the last 22 years have been used to pay those bonds. Essentially, what happens is when the
tax bills go out, we collect those dollars from then there from an accounting.

[01:35:30–01:36:00]
standpoint, we re load those on our general ledger or recognize those as revenues to the general
fund. At the end of that fiscal year, we put a liability due to other governments of the amount of
the amount of those taxes that were brought in. We send it in March of the following year to the
Katie Development Authority. They pay the bonds and any expenses associated with those bonds, and
then they send the money back to us. Okay? That money coming back to us is essentially what we're
going to talk about, what I'm talking about.",,,,,,0,5
48,1:36:00,1:38:00,"[01:36:00–01:36:30]
tonight when I talk about the dollar amounts. We've received $36.6 million in tax collections in
excess of the bond payments related to paying back the principal and interest on that facility next
door, or the waterfall. $36.6 million have come back to us. And then over that time we've earned
$2.2 million in interest. So that's um that's kind of how the TURS has worked. I will say that there
was a time where the value of the TURS, which is about, I think the last I saw, about $430 million.
That's all the property, the taxable value with inside that.

[01:36:30–01:37:00]
uh that zone that I showed you earlier. It's about $430 million. Um the that value in large part has
also not been recognized from a state funding standpoint. So over the years, it's been a good
investment, uh a good agreement that that KDISD got in back in the in the time. And uh with that,
I'm gonna turn it over to Mr. Fuchs. So we wanted to kind of give you um a little example of uh past
projects. Uh

[01:37:00–01:37:30]
Projects that we've we've done over TURS with TURS Expenditures. Here at the ESC, various office
renovations, moving down some over at the what we call the HR building. That when we bought that
from Brazos Valley Credit Union, we went in and did a renovation to get it get it up to kind of our
standards and make it usable. If you remember right across the park line over here, the uh used to
be the old show arena for CTE. Now it's the it's the new Martha Aquis Center. Uh moving down uh
Katie High School Synthetic Turf, the original turf that went in back in 2010.

[01:37:30–01:38:00]
was paid for out of out of TURS dollars as well. Uh next slides just shows you kind of a recap sheet
of of TURS projects. Uh that's something that goes out monthly. And um if you look at the very
bottom right now, we're showing a little over 17 million currently in TURS funding that's available.
Um so what would we what would what kind of projects are we looking at uh moving forward in the
future? Uh what we look at are are components that have reached the end of their life cycles, no
different than when what's in our",,,,,,0,5
49,1:38:00,1:40:00,"[01:38:30–01:39:00]
With what's in our current bond election, like roofs and chillers and so on. And then looking at
that, what projects will save us by doing out of our GOF? For instance, lighting projects. To do a
lighting project here in the Merrill Center, we're looking at probably saving roughly about a
hundred thousand dollars a year out of our GOF just by doing a lighting project. So that's the kind
of approach we're taking. Our emergency generator here, we have currently catastrophic failure.
We're in the process of replacing that, but that would be something high on the list that we're uh
that we're going to be moving forward with. Uh new

[01:39:00–01:39:30]
With new roof and building envelope, same kind of format or concept of moving forward looking at
efficiencies. How can we improve improve efficiencies throughout these two buildings? Display boards
in the Merrill Center and 1200 room, they've kind of reached the end of their life cycle, they need
to be replaced. And then turf placement for uh Kitty High School again. It was done back and
resurfaced in 2018. It's it's gonna be due you know pretty quick to get resurfaced. So it's not a
favorable item to put in the bond election, so it's one of the things we want to take a look at. Um

[01:39:30–01:40:00]
And then in closing, really just uh what the funding enables to do. It enables to uh for KDI St to
reinvest in critical infrastructure while reducing the burden on our general operating fund. And I
want to just follow up what Mr. Fuchs said on the uh the uh emergency generator. Uh that failed uh
late last month. Um and we did, we have ordered through his budget, we've ordered uh the emergency
replacement of that of about $500,000. Uh that handicaps a budget that's been fresh in the month.",,,,,,0,4
50,1:40:00,1:42:00,"[01:40:00–01:40:30]
of September. And so what we would what I am going to be doing are recommended to the superintendent
is bringing a budget amendment next month to allow us to use TERS funding to pay for that since it's
on this facility. It's not it was not expected to have the catastrophic failure, and it is a life
safety thing. That would it replenishes budget. So the things that he did plan on doing with that
budget is he's able to do.

[01:40:30–01:41:00]
I did think it was fitting that uh this whole TERS process that began in nineteen ninety eight,
although it's the it's in its sunset and there's not going to be much of it. Uh and by the way, uh
Note 10 of our annual uh comprehensive financial reports speaks about this in detail. If you ever
want to learn a lot more detail than uh than I cover covered tonight, it's in note 10 or our debt
note of our financial statements. Won't be there long uh because uh because of that sunset. Uh but
the fruit on the tree is is there is still some money associated with that.

[01:41:00–01:41:30]
we can spend. And the good news is is it doesn't compete for maintenance and operations dollars for
salaries for the people of this district that deserve as much salaries as we can give them. It does
allow us to not ask the bondpayers to pay for things that we've uh the the taxpayers to pay for
things through bonds that uh um that we don't have to issue for these type of things that Mr. Fuchs
has explained to you and that may be out there on the horizon to spend. Thank you.

[01:41:30–01:42:00]
for um going over this again. We talked about this in our finance committee, and I thought y'all
brought up a good point about why an emergency generator was so important. Do you mind going over
that, giving a little more details about why that's important? I think the public would enjoy
hearing that. Sure. So the emergency generator, it when the power goes down, it provides backup
power, more or less. The backup power feeds the kitchen uh freezer coolers, it feeds the PA system,
it feeds the fire alarm panels, what we call life safety type of equipment. Um we're also",,,,,,0,5
51,1:42:00,1:44:00,"[01:42:30–01:43:00]
gonna look at redoing the circuits in this room when we have board meetings to where the power goes
out, everything stays up and running. So really all the life safety equipment runs on the emergency
uh generator when it fails. I mean when the power goes out. Okay. So when we were in our meeting, we
were talking specifically about how it would be good for the Merrill Center. So the Merrill Center
has its own generator that was replaced several years back, but they're on two separate generators.
Okay. That's why okay, that's not what I understood. Okay. That's probably because you heard it from
the B team here. Ah my bad. Okay.

[01:43:00–01:43:30]
Okay, okay, okay. Okay. Okay. Um my second question is when did we replace the generator then for
the Merrill Center? I want to say five years or or so ago. I'm not don't quote me on that, but it's
somewhere in that vicinity, I would say. And how long do they usually last? We try to proactively
replace them about every twenty years. Okay. Yes ma'am. And then um the seventeen plus million that
we have left in that TURS fund, does there is there a stipulation on you have to spend that money X
amount

[01:43:30–01:44:00]
at by a certain time or is that just I think that's our ours to sp uh yours as a trustees to spend
as as we deem necessary. I don't know if it could be kept out there forever. Again, if if there's
money that needs to be spent on this play this somewhere on this lot or the other lot, you you can
avoid dollars by use by spending this. Okay. I just didn't know if it was like um you know the the
federal the the federal funds that we're using to redo some of our kitchens. To my knowledge they
there was no deadline at all.",,,,,,0,5
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
There's no deadline at all. Okay. Thank you very much. Thanks for the details. Mr. President. Ms.
Gazilla. Thank you. Thank you so much. I'm so glad that you did a presentation on tours. It's such a
mysterious creative little deal there that a lot of people may not really understand, and I'm still
learning. So I think that's great that the public gets to have exposure to that. I'm glad it's on
the agenda. So just a few basic questions. I I have to say, I've not heard of KDA. I'm I'm used to
KD economic development.

[01:44:30–01:45:00]
Katie Economic Development Council, is this some some other entity? Um I don't know the details of
it. It is described in in note uh note ten uh in details, but essentially it was a developed for
this purpose, this triparty agreement, uh the Katie Development Authority, and it was only done to
do some infrastructure out at that facil facility and uh at that four hundred and seventy six acres
and uh for this transaction and I'm not sure what its fate is after um Okay after after Katie I S
D's involvement.

[01:45:00–01:45:30]
Okay, so it w it was an agreement, just to be clear. KD KDA, you said, back in the nineties, this is
not you, but but someone with a master plan here created the KDA, it sounds like a legal entity or
something. I I don't know, I'll go check it out. With the City of Katie as a separate entity and the
school district. Is that what I'm understanding? Yes. So City of Katie is a separate partner in
this. KDA is someone else and the district. It was structured like that in order to apply by the
rules of

[01:45:30–01:46:00]
the state which allowed uh this type of incremental financing to happen. Okay. And so that was kind
of dictated to us by the rules of the game if you okay and then thank you. And there will be no
other future TERS there is that correct? This is this has been this is old business, right? As far
as law? This is old business. We in March of twenty five we paid the last um liability we had with
them and we are have we received the waterfall back, Kayla? And we have received that back. So as
far as we know, uh there's no more financial",,,,,,0,5
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
transactions to happen between the district and the KDA. Um time will tell, because this is our
first time to to sunset a TURS as well. But uh but we don't think there are any transactions at all
that now left. If they are it'll be extremely minor. Thank you. And that's for for this TURS. I was
curious, uh this is just on my ignorance. I don't know if there would be a future new tax investment
reinvestment zone. That's no longer a possibility, correct? I I I think it is. I think the ability
to for it to be an e uh uh

[01:47:00–01:47:30]
an incentive for a school district, I think that's all gone uh as I understand it. So if there were
someone that approached the district about entering into a new TURS, there probably would not be the
financial benefit that we were able to receive on the our the particular arrangement that
sunsetting. That is no longer available as I understand it. Now I don't I'm not an expert in TURS uh
TURS, but as I understand it it they're very difficult to for school districts to justify that type
of arrangement. There's no incentive. Okay. Thank you.

[01:47:30–01:48:00]
I'll look into it too. And the Danover property s such a little interesting little piece of boundary
there out of the middle of nowhere. I don't know what went on with that. I know you weren't involved
with that, but have we invested in that piece of property with TURS? Would we ever see any money
going towards that? Um when when that uh the the Danover facility or the old Kilpatrick Elementary
was raised. Uh that was done with general fund dollars, not TURS dollars. It was raised with general
fund dollars. Um but as far as I know, there as I can recall, there's",,,,,,0,5
54,1:48:00,1:50:00,"[01:48:00–01:48:30]
Call there's been no money, no TERS dollars spent on that piece of property. If there were, they
would be on that report and uh on the uh the the detailed report in it in your financial statements.
And I don't think there is. Okay. Um I mean I haven't been on the board that long, but you remember
it all, but I don't think there is. Okay. And and it's it is important. I love the way you stated
that, that the public understand we should never really see any bond projects for Katie High School,
Leonard Merrill Center, or the ESC for now in the short term, unless there's some big gargantuan
piece, we should never see it as a bond.

[01:48:30–01:49:00]
project. I don't know if I ever said never see, but we don't have to see some of those projects
within that amount. So when the roof goes on this building and it starts raining in here, uh this is
the administration building. My gosh. Well we could have a resource for to pay for that. Yeah. Uh
whereas not having to go to the voters for for uh a a roof for this building. Yeah. Uh but we have
used bond funds for uh the additional um um the the facil the in construction that's going on right
now at Katy High School. Many uh different projects have used regular bond funds.

[01:49:00–01:49:30]
But TERS can be used. Okay. And that's driven by the price tag, I guess, maybe, or by the price tag
and the type of project. I mean again. And type of project. Okay. Appreciate it. Thank you. Mr.
President? Ms. Fox. Thank you for the presentation. I remember when this all started and it was very
controversial. Like it associated with the mall and the mall coming here and all the things and and
all of that. But what

[01:49:30–01:50:00]
Um but what uh what a blessing it's been for our school district and for the city of Katy as all of
that development happened and and grew up that we had an additional source of of uh revenue in
conjunction and work with the city of Katy. KDA is the Katy Developmental Authority and Skip Connor
is the chair and we've had lots of talks about this on Friday mornings, Ms. Cusella. So when you see
him he he's the keeper of all knowledge when it comes to this. And uh we talk about all the time how
sad it is that it's going away and",,,,,,0,5
55,1:50:00,1:52:00,"[01:50:00–01:50:30]
how can it ever be you know could we extend it and can be extended and so love to have another one
but like you said very complicated has to be very specific those types of um it's not lined up that
looks like there will be another but it certainly has been uh a great thing to watch and to be a
part of and um answer to your question Mrs. Cusella some of the things that have happened at Katie
High School have been so very expensive, right? Like the renovations and the and you know uh the
add-ons.

[01:51:00–01:51:30]
but and like Chromebooks probably came out of bonds as we went through everything there else. But
these this is more like emergency things or something specific that that came up that was specific
to our building or their building that wasn't like blanketed in all the schools throughout the
community. So um I remember when it was like 27 years, and I thought, oh my lands, that's forever. I
was like, that is a very long time, and here we are done.

[01:51:30–01:52:00]
Done. Did a great job explaining it. Board, any other questions? I like the AI picture. The sun
setting on the screen. Thank you. We'll now move on to item eight, public hearing. Uh first a
presentation of the district's rating on the financial integrity rating system of Texas first. And
then we will move on to a or receive public input on that.",,,,,,0,5
56,1:52:00,1:54:00,"[01:52:00–01:52:30]
Good evening. Good evening, President Redmond, Trustees, and Dr. Grigorski. We're going to show you
Schools First today. Schools First is the financial integrity rating system of Texas. It was adopted
also in 1999 by the state legislature. It's a statewide accountability system for school finance.
And this is the twenty-third time this board has heard this school's first presentation.

[01:52:30–01:53:00]
The first rating is designed to encourage public schools to better manage their financial resources
to provide the maximum allocation possible to direct instructional purposes. There are 21 indicators
we'll go over as quickly as possible. Many of these are specifically relevant to the public and
finance industry, and several of them have sliding scales between zero and ten points, and we'll go
over each of these as we go through the indicators. Each district receives a letter grade based on a
new.

[01:53:00–01:53:30]
Grade based on a numeric score, with A being the highest score a district can receive. This year's
first rating is based on the audit that was presented to this board in January of 2025, and it was
based on the 2023-2024 school year. So indicator one is the simplest indicator. It's was your annual
financial report filed by the deadline? And yes, it was. We filed it on January 27th, 2025, the day
after this board saw the financial report. Indicator two.

[01:53:30–01:54:00]
Indicator 2 asks, did the district receive a clean or unmodified audit opinion on the financial
statements as a whole? This was determined by our external independent auditor, and yes, we received
an unmodified opinion on our financial report. Indicator 3 confirms that the district has made all
required bond or debt payments, and yes, KDISD has made all of its required payments. Indicator 4
confirms that the district fulfilled its obligation to governmental agencies such as TRS, Texas
Workforce Commission, and the IRS.",,,,,,0,4
57,1:54:00,1:56:00,"[01:54:00–01:54:30]
for payroll withholdings, contributions, and has fulfilled any payroll related obligations required
by the district. And yes, the district has fulfilled all of these obligations. Indicator 5 was re-
implemented last year after five years of not being scored. There were a few adjustments made, and
it was reimplemented to account for changes implemented by GASBE or Governmental Accounting
Standards Board regarding pension liabilities. This indicator, this is a long one.

[01:54:30–01:55:00]
Confirms that the district has a positive net position. And yes, the district passed this indicator.
Indicator 6 measures the percentage and change in fund balance to see whether or not the fund
balance is declining too quickly, and if it is declining, whether the sufficient fund balance
remains to operate for at least 75 days. The district's average change in fund balance over three
years was a 6.7% increase because of our growing enrollment, and there was not a decrease.

[01:55:30–01:56:00]
And because it was an increase, the district automatically passes this indicator. Indicator 7
measures how long in days after the end of the fiscal year the district could have dispersed funds
for its operating expenditures without receiving any new revenues. KDISD scored the maximum 10
points for exceeding 90 days of cash on hand. In fact, Katie had 131 days of cash on hand as of
August 31st, 2024.",,,,,,0,5
58,1:56:00,1:58:00,"[01:56:00–01:56:30]
Now, I'm going to pass this presentation over to Mrs. Smith, and I just want to comment that Mrs.
Smith did the lion's share of all the calculations and all of the math behind presenting or
submitting this first report. Indicator eight measures whether the school district had sufficient
short term assets at the end of the fiscal year to pay off its short term liabilities. And the
district received the maximum number of points for this indicator. Indicator 9 simply asked Did you
spend more than you earned?

[01:56:30–01:57:00]
and the district will automatically pass this indicator if the school district had at least 60 days
cash on hand. And as stated by Mr. Hines on indicator 7, the district had 131.8 days of cash on
hand, and therefore we received the maximum number of points for this indicator. Indicator 10
measures how accurately the district forecasted revenue by comparing budgeted revenue to actual
revenue. And this indicator is not currently being scored by TEA. However, we continue to monitor
and meet this threshold.

[01:57:00–01:57:30]
Indicator 11 recognizes that high-growth districts incur additional operating costs to open new
instructional campuses, and the district receives full credit for this indicator by exceeding 7%
growth in students in the last five years. KDISD actually grew 14% during that time frame, giving
the district all 10 points for this indicator. Indicator 12 asks about the school district's ability
to make debt payments, and the district received eight out of the 10 possible points, which is
common for fast growth school districts.

[01:57:30–01:58:00]
Districts and and this indicator does not have a growth, does not have an allowance for student
growth as the prior indicator did. Indicator 13 measures the percentage of districts budget that is
spent on administration. And although the districts our size are allowed administrative cost ratios
of 8.55% to receive full credit for this indicator, Katie's is one of the lowest in the state at
4.04%, and this means that Katie is able to put more money directly into the classroom. Indicator 14
is",,,,,,1,3
59,1:58:00,2:00:00,"[01:58:00–01:58:30]
meant to track if a declining enrollment school district is also decreasing its staff
proportionately. And if a school district increases an enrollment, the district automatically passes
this indicator. So KDISD passed this indicator. Indicator 15 measures how well the district was able
to project average daily attendance for the coming biennium for payment purposes. And projected ADA
is compared to actual.004%. So we passed this indicator.

[01:58:30–01:59:00]
Indicator. Indicator 16 measures the quality of data reported to PEMS and in the ACFER to make
certain that the data submitted by the district to the state is the same in both of these
submissions. And there is a difference of only $650 on reported of over a billion dollars in
expenditures. And so the $650 variance was just the results of rounding differences between the two
reporting frameworks. And so the district passed this indicator. Indicator 17 asks if the district's
independent external auditors found.

[01:59:30–02:00:00]
any material weaknesses in internal controls, and they have found none. An internal control weakness
would create risk for your district of not being able to properly account for its use of public
funds, and that would need to be addressed immediately. But KDISD passed this indicator. Indicator
18 measures whether the district is complying with laws, rules, and regulations related to the
expenditure of grant funds, contracts, and other state and federal funds, and the district received
all.",,,,,,1,3
60,2:00:00,2:02:00,"[02:00:00–02:00:30]
Possible points for this indicator. Indicator 19 measures whether the district is complying with
legal requirements related to financial transparency by posting all required information, and the
district is fully compliant with all postings. And I'm gonna hand it over to Mr. Hines now.
Indicator 20 confirms whether the school board has had the opportunity to discuss and consider the
finances of the district as they relate to property value and funding change changes. The answer is
yes.

[02:00:30–02:01:00]
As you all know, Mr. Smith has presented on and discussed state funding and property values many
times with this board leading up to the adoption of your budget. Indicator 21 was introduced last
year and ensures the district hasn't asked TEA for an adjusted repayment schedule in consecutive
years for an overpayment of foundation school program funds due to financial hardship. The answer to
this question is no. The district has never needed an adjustment, meaning the district passes this
indicator.

[02:01:00–02:01:30]
And I'm proud to say that KDISD received 98 of 100 possible points on TEA's first rating, which
equates to an A or a superior rating for the 23rd year in a row. In addition to this presentation,
you have a packet available with the historical FIRST ratings. Along with that are some required
disclosures that are required for first, including expenses incurred and reimbursements by the board
members who served during the 23-24 school year, as well as any outside compensation.

[02:01:30–02:02:00]
and gifts received by the board or the superintendent. There were none. It also contains any
business transactions. Had anyone on the board owned a business and done business with the school
district, they would have been required to disclose that. And again, there were none. Uh this
concludes this presentation of KDIST's first rating. Thank you and happy to take any questions.
Thank you, board. Are there any questions? Mr. President. Ms. Champagne. I just I just want to
really really give a lot of kudos to y'all's department. You have a ninety-eight",,,,,,0,4
61,2:02:00,2:04:00,"[02:02:00–02:02:30]
Ninety-eight and that's a superior rating and I do have a question to follow up with it, but well
two questions. So how many years, the first question, how many years in a row have we had this?
Because I want you to be able to brag about that. Well it first off, it it's uh the whole department
and and the district as a whole working together, but but twenty-three years now for a rating, yes
ma'am. That is so awesome. But the other thing I wanted to ask you about that was what do we get for
the having such a good rating?

[02:02:30–02:03:00]
Well um much like accountability, um we don't get anything. It's a measure of how well we're doing
and essentially how much how well we're putting our resources, our financial resources, um toward an
instruction and putting it into the classroom. That's really what it's all about. And and the higher
your rating, the better you're doing at that. But I would say it goes hand in hand also with the
type of things that the rating age the credit rating agencies are looking at. Different format,
schools first, credit rating, uh, but the they look at the same type of indicators.

[02:03:00–02:03:30]
to to look at our finances and we maintain a great underlying rating and it saves lots of interest
uh because we have a better rating. So there there is some benefits to it, not necessarily with
first, but having good indicators when it comes to financials, especially in a fast growth district,
it helps reduce our interest costs or keep our interest costs down because of our borrowing needs.
And that's so important, but I have one one more. Now you led me to another one. Is there uh is
there any other school district in Texas that compares to us having twenty three years in a row? I'm
just curious.

[02:03:30–02:04:00]
I would say a lot of them do. A lot of districts do. So uh some of this uh pretty pretty I don't
want to say low hang low l low standards. Some of it is in a district with the kind of expectations
that our superintendent and our board has of uh my my department and and for the st the entire staff
is part of this, not just my department, but really the principals. Anybody that's a budget manager
has a role in this. Um but the expectations are based on what it is. Some of them are pretty easy
for us.",,,,,,0,5
62,2:04:00,2:06:00,"[02:04:30–02:05:00]
Some of them are difficult for us. It goes back to we're a fast growth school district. We were the
fastest growing school district in the state through the 23-20, sorry, the 24-25 school year. And
that's hard to do to keep some of these ratings when you have that kind of needs from a growth
standpoint, both on the general fund and the debt service fund. And to be only $650 off on a over a
billion dollar budget, that is to me crazy. I'm probably off that.

[02:05:00–02:05:30]
much every month. My very low budget. That doesn't make my husband very happy, but I can't. Anyway,
I really I really admire that. That is really outstanding. Thank you for y'all's work on that. Mr.
President. Um thank you very much. Um you mentioned that part of the report so all board members
received this. Thank you very much. Um I did look through it and um I I noticed and you mentioned it
the reimbursements received by the superintendent and board members

[02:05:30–02:06:00]
for fiscal year 2024 are included here. Is that public record? Absolutely. And is that on our
website somewhere? Like is this report that we see here in a we do publish this? I don't know if we
we don't put that on the the the that this binder out there. We put the presentation in and it's out
there for several years. But this actual package we have not published in the past. Okay. But if
someone were to ask, I mean it's a good thing. Absolutely, we give it to them. And it's it's out
there. Uh it's of course it's on our general ledger, which anything on our general ledger is subject
to to",,,,,,0,5
63,2:06:00,2:08:00,"[02:06:00–02:06:30]
Sure. To that, but we we have not put this PDF out there on the website, just the presentation that
you saw tonight. Okay. Thank you. Any other questions, board? No. Well, thank you very much. And I
assume we have no one signed up for public input. That's correct. All right. Then we will um move on
past 8.2 to our consent agenda. The consent agenda shall include items that were discussed and
considered at the previous work study board meetings as well as items that

[02:06:30–02:07:00]
Meetings as well as items of a recurring nature. The board shall be furnished with background
material for each item. Consent agenda items shall be grouped together under one action item. All
items shall be acted on upon by one vote without separate discussion, unless the board member
requests that an item be withdrawn for individual consideration from BE legal and B.E. local. Are
there any items that the board members would like to remove from consent agenda tonight? No. Then I
will now entertain a motion for the consent agenda. Mr. President. Ms. Champagne. I move that the
board

[02:07:00–02:07:30]
of trustees approves the consent agenda for items nine point one through nine point nine. Second. It
is moved and seconded that the board of trustees approves the consent agenda for items nine point
one through nine point nine. We will now proceed to vote. Board members, please record your vote on
the screen via your keypad. The motion passes seven to zero. We'll now move on to items 10.1 board
committee updates.

[02:07:30–02:08:00]
The the quick update. Our finance committee met um three weeks ago prior to, I think it was three
weeks ago, prior to our uh work study meeting where we reviewed the first and talked about the TURS.
Um our policy committee following our work study uh this past week uh is scheduled to meet on
November 4th, uh which we will be discussing uh the policy we discussed last week, as well as uh
some updates uh to our local and legal policies that came out of the legislative session.",,,,,,0,5
64,2:08:00,2:10:00,"[02:08:30–02:09:00]
Those are the two things right now that are on that agenda for a policy committee to meet on
November 4th. And then Ms. Fox, academic committee met. Yes, our the academic committee met. We
covered a lot of things, and you saw the main thing that we talked about that Dr. Martinez
presented. And you know, they bring us a thing called a one pager, you know, usually that kind of
takes all those 500 pages Mrs. Champagne was talking about and brings.

[02:09:00–02:09:30]
Was talking about and breaks it down into um into small pieces for us to to digest and you know
continue to be very impressed with um what's happening in our district academically and um on Friday
at the state of the district. Uh it was incredible. And that's probably online for everybody to see.
Are we guessing that, Dr. Grooms? Is that correct? It's online. It's very impressive. Um you might
think it's lengthy.

[02:09:30–02:10:00]
but really if you delved into every piece to the depth I wanted to, we probably could have been
there all day. But it was very, very impressive. And a lot of the things that are happening we talk
about in that academic committee, you know, things that are coming and how they're working. And the
CTE, uh, correct me if I'm wrong with this statistic. Thirty-two thousand. Thirty-two thousand
children are in enrolled in CTE programs. You know, that was just one of the astounding statistics
that came out. Uh Mr. Cross, did you have some things to add? Well, that's what I was going to say.
It feels like not",,,,,,0,5
65,2:10:00,2:12:00,"[02:10:00–02:10:30]
that long ago we were trying to figure out what are we going to do for those kids who don't want to
take off to a four year college. And and that number kept growing over the years and growing and so
the fact that we're really working hard to address that and giving kids different opportunities, it
it really matters. And again just the you know the the challenges that are that are uh existing in
within our district from all over the place and just um post COVID you know issues we've got you

[02:10:30–02:11:00]
know, just the world the way it is, new challenges, technology, AI, and all that stuff. And and
we've got our folks working really hard on all that stuff and working with campuses and also, you
know, campuses being able to provide back that expertise, which is to me what has made Katie such an
awesome place over the years, is that you know, we realize we have a lot of talented folks in this
district. Um here obviously in this building, but also at you know 80 campuses and and uh

[02:11:00–02:11:30]
so the fact that you know we're able to work together really makes a difference. And so to watch
that play out in that meeting and get that kind of data and see the work that's being done, just
like, yep, keep going, keep doing the work. All right. Any other things to add to committee meetings
or anything? Board? Mr. President, I wonder if as we talk about the state of the district, if Dr.
Grigorski has anything he'd want to add about that. You want to just give us your speech right
quick, just a rundown. But like, for example, in that CT.

[02:11:30–02:12:00]
Example on that CTE, and you the slides popped up and it was bing bing bing all across that those
that screen and just scroll after scroll of all the things the CDL, the real estate, the the
wastewater management, the um auto technique, all of the things. It's just so good to see it's not
just the two things anymore, it's all these things. Yeah, there's a lot of stuff going on with CTE,
and like Mr. Cross said down there, we we've got uh probably 30% of our population does not go off
to uh college. Okay, so we do need to.",,,,,,0,4
66,2:12:00,2:14:00,"[02:12:00–02:12:30]
fill that gap with a lot of opportunities, different things, and we have been increasing. Uh one of
the other reasons why we're trying to expand the Miller career, uh get kids off the wait list, get
new programs in there, continue to offer things that are high demand, high wage, high skill uh
programs for those kids. Um I think sometimes, you know, I mean, the the great part about talking
about CTE is wonderful because we're doing so many things, but sometimes that overshadows all the
great work we're doing just in academics, you know what I mean, to get those other groups ready for
college and career.

[02:13:00–02:13:30]
and getting out there and doing different things that way. So sometimes it seems to like we take a
backseat to that. But I don't ever want to forget about all the great work that's going on on our
campuses academically to get those kids prepared for life outside after high school because I tell
you our kids are second to none once they go to college. Thank you. Mr. President, I just since
we're now discussing a lot with other committee members, I I just want to provide for the public
who's listening to make sure and clarify something you did mention that the policy committee is
going to be uh

[02:13:30–02:14:00]
uh meeting on the agenda item that was removed from our work study meeting so the the uh agenda item
was removed from today's agenda uh and it will be discussed in the policy committee and that has to
do with the proposed changes for board policy FM local that relate to Sundays. So that's now going
to be discussed in committee which involves Mr. Redmond, Ms. Champaign and I and uh whoever else
would like to be there from the district staff. Thank you. So you know where that's at. Thank you.
Mr. President my understanding for our",,,,,,1,3
67,2:14:00,2:16:00,"[02:14:00–02:14:30]
Process procedure policy wherever it sits, is that something to be removed from the agenda must be
removed by someone who asked it to be there. Is that still the way it works? Correct. Okay. So
someone who added it on asked for it to come off. And then for it to go and work with the policy
committee? Thank you for for that clarification. Thank you. We'll move on to 10.2 recap of board
member request information. Madam Secretary, did we capture any requests from the board? This is
what I have. Mrs. Cusello wants a couple of things that are kind of in the same subject. She wants

[02:14:30–02:15:00]
to see the reports from the Title I schools and she wants like an isolation of those schools to do
you want like previous years too on those too to kind of watch the plural. Yeah, I think Ms.
Martinez suggested previous years to see a trend. Okay. And then um did you want to know anything
about the fourth grade um the Mississippi? I don't know what you want. The fourth grade literacy
rate. That's an indicator that some people watch. It's involved in mis what mis the state of
Mississippi did with literacy.

[02:15:00–02:15:30]
Yeah, that'd be kind of cool if we have that. I'm not sure that's an indicator we track. I don't
know. I don't know that we could so I don't I don't want to ask for something we don't track. We
just th track third grade according to H B three. All right is what she stated on. But then she also
wants the high school profiles for previous years from 2019 to I guess last year's school year
probably. Is that correct? Twenty twenty four? And also along with that, I was wondering if we

[02:15:30–02:16:00]
can where is that link that I know we have that link. What page is that link on? With all the
academic stats and stuff like that? The one pagers along with all the quarterly reports, there's a
quarterly reporting schedule that my team follows and does that. And you may recall that um my
assistant, Miss Alvarez, has now put all of those reports in the board's share folder. So that's
where they live now. So all those reports, anything you need and they'll then then that way",,,,,,1,4
