chunk_id,window_start,window_end,text,,,,,,binary_hit,confidence
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
be prudent for us to have set a goal that was higher at least? Because we're now on the third or
fourth year in achievement on this goal. I guess that's where I'm having a hard time. Because this
is this is an achievement goal, right? Yeah. It this is a proficiency goal, yes. And I think a
couple of the things it's not, I mean, even if you look at middle of the year last year, it's not
uncommon for it to fluctuate throughout the year. And I think again, what we stay grounded in is
that map helps us.

[01:44:30–01:45:00]
us project whether or not our kids are expected to meet expectations on STAR. And that ties directly
to a campus's accountability rating. It ties directly to the work that we're trying to do. So to
improve two percentage points on STAR from end of year last year to end of their year's year is
still a rigorous goal when we saw declines in math in NATE and we saw declines in MAP across the
state for math and we saw across all urban districts STAR declines in math. And so I think this
still keeps us at improving two

[01:45:00–01:45:30]
percentage points in proficiency levels, so two percentage points more students will meet grade
level expectations at the end of your last year compared to the end of year this year. Thank you.
Can I chime in? I think the question that's not being asked is should you set it higher? And I think
what I I hear you're responding to the question, but I think what I hear you saying is we set the
goal for a steady incline, and what we are seeing is

[01:45:30–01:46:00]
Is not a steady incline. We're seeing a jump. And so I think the question is one, is it normal?
Should we expect a steady two point incline? Will it jump up and down the whole time? Are we trying
to meet the end goal? And say we keep jumping. It flies this year, it flies next year, it flies the
next year. How do we change our goals based on these mid year reports? Or is your suggestion that we
just wait out the steady incline? I guess the question is.",,,,,,1,5
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
wow, we did this great job. How come we don't keep me moving the needle? Can you explain to us the
logic about matching the real numbers with our goals? I think the primary logic in setting the
methodology was set it at the end base the target based on end of your results. And then if we ever
exceed our 2028 goal, because that's our five year goal, then we should reset the target to be
higher. So that's actually why you saw a number of the targets get reset at the last time, which is
hey, if we've already exceeded our

[01:47:00–01:47:30]
2028 goal. Clearly, we should continue to push the district to move to higher proficiency levels.
Let's reset the targets. But in discussions, the the recommendation from the TEA board coach and the
recommendation that came through a couple of discussions was that we only re we we set based on end
of Y results and we only reset once we exceed the 2028 target. If you continue to reset, I think
every time all the time, you don't actually see the benefit of years worth of work. So even though
it's really high, it hasn't been.

[01:47:30–01:48:00]
It hasn't exceeded the end goal. So that's the marker that would might spur us to make a change if
we had jumped the 49, but we haven't jumped that yet. Thank you. Can I can I add also two things?
One philosophically, the first semester, after the first NWA middle of the year, uh you may recall,
I I wanted to change the the targets. And we've always tried to set really high up high bar on
achievement. Um we had to wait for the board to to come back and approve that. But the",,,,,,1,5
54,1:48:00,1:50:00,"[01:48:00–01:48:30]
intent was, hey, um we're already hitting, you know, uh doing a great job. Uh let's let's hit let's
shoot for higher targets. And half half the reason we came back last month and now this month is
because we want to be more rigorous. Number two, we shouldn't expect um ten-point increase, or in
this case, uh five-point increase every year. That's incredible for our kids to do. That's not
replicated across the state or the nation, and that's why.

[01:48:30–01:49:00]
uh uh big professional. Please please refrain from making comments. That's your first warning. Um
And so we we should not we should not expect the the huge star increase that we got every year,
especially when all the other districts went down. So the fact that we went up five points uh middle
of the year from last year, we should we should be careful to say that's what we should do every
time. Any other questions?

[01:49:00–01:49:30]
Thank you. And just to to address this one, because I had this question as well. Thank you for
bringing this one up. I I appreciate the explanation and I and I understand the the um the
explanation for like how and why the baseline was set. Um I really want this problem like every time
we look at this, which is we're exceeding like beyond measure. Um I think that you know the the to
your comment, you know, what what's normal, like I I accept like this is not normal, right? This is
unprecedented. And so I just want to celebrate things like this.

[01:49:30–01:50:00]
Great things like this and the challenge that we're having here as a fabulous problem that I want to
keep having. So thank you. The results broken out, and and thank you to the committee who helped us
get this school progress measure to see the grade level breakout four through eight. I I find it
really interesting that we see these growth numbers that seem much higher in the six to eight grades
versus the fourth and fifth grades. And again, growth, fantastic. But what could you what could you
say? What's going on there around seeing the higher growth numbers?",,,,,,0,5
55,1:50:00,1:52:00,"[01:50:00–01:50:30]
in those higher grades, and what is what should we take away from that? We've thought about that a
little bit, and in the root cause analysis, it's part of why we did bring up the two things around
accelerated middle school math. So even last year, we had curriculum for accelerated sixth grade
math and accelerated seventh grade math that we made available to the district. And that really
allows the students in those accelerated courses to really cover more than a year's worth of TEAKS
in that year, and that curriculum.

[01:51:00–01:51:30]
guides them and helps them do that. When students get access to that even in seventh grade, we
believe they're actually more likely to be successful and prepared in eighth grade and then sixth
grade and seventh and so on. So the middle school accelerated math, I think, is one hypothesis for
what can be supporting this. And the other is the digital resource use. So we do actually have
evidence that shows when students do, in the in math in particular, when they complete three on
grade level lessons a week using the digital resource, it significantly

[01:51:30–01:52:00]
will improve their scores. And so we put more emphasis in making sure we were monitoring that with
fidelity, and we saw campuses and many students across many campuses reach that goal every week,
which again will significantly improve their scores. So elementary had already been operating with
digital resources at slightly higher fidelity than middle school last year. So we saw some middle
school improvements of that this year. But I think both of those are good hypotheses for what's
driving the middle school results. Thank you.",,,,,,1,5
56,1:52:00,1:54:00,"[01:52:00–01:52:30]
May I ask the same question for the for the um reading? I I think it's not as exaggerated, but but
it is it seems notable there too. Um Yes, the digital resource um response is also true for middle
school um in secondary as well, where we had a higher fidelity of implementation of those resources
there. Um and I would say um because we have that additional science of reading block, um students
are getting that additional exposure to that lesson. Um

[01:52:30–01:53:00]
The other thing that happens is our curriculum is designed to be knowledge building. So every unit
is based on a topic of knowledge. And the more you build your knowledge in a space over time, the
more you're able to access more complex texts that come in the future. So we do think that knowledge
building over time will have an additional impact on students being able to access more complex
texts. I have just one clarifying question.

[01:53:00–01:53:30]
and then a maybe more complex question. Um on the science of reading that you're talking about, is
that done four through eight? So this double block is happening. So in the NES master schedule, yes.
Okay. Um and then uh question for you. So these targets that are being reported here, I've got I see
your asterisk at the bottom. Um it relates to the the linking study. Actually, it's from 2024,
right? Is that right? The uh they're up, these are updated numbers. This is not the same set of
numbers as was a

[01:53:30–01:54:00]
Numbers is was adopted during March, is that correct? Or these are those? Um so the there's two
separate things to say. The um results from last year is data using the updated linking study
information. Um that's really the only way we thought we could compare apples to apples end-of-year
results last year with the beginning and middle of year results this year. So last year's results
are using updated data, and then the targets that um are shown here are based on the end-of-year
results that are shown here.",,,,,,1,5
57,1:54:00,1:56:00,"[01:54:00–01:54:30]
that are also in a separate item for you all to approve tonight. Okay. So the targets we put those
because they align with the end-of-year results we showed on this slide so that we could compare
last year to this year. Okay. And so just from a transparency standpoint, what would it do to last
year? I just don't remember or have that report from last year. What did it look like last year's
compared to these numbers? We can look that up, but we can't compare last year to this year because
we don't have map scores this year.

[01:54:30–01:55:00]
with the old linking study. Cut scores. I just mean like the 51%. I'm looking at page four, the
percentage of four through eighth students that are projected to meet plus on NWEA map. So when end
of year results last year got updated for both reading and in math, the end of year results
increased. So I think it was eight uh it would think it was eight percentage points in map where end
of year results went up last year when the link.

[01:55:30–01:56:00]
Last year when the linking study was updated, if that's what you're asking. So yes, thank you. You
clarified it for me. Hopefully other people understood. Thank you. Any other questions? Go ahead.
Thank you for the presentation. I have a couple questions and maybe it's just basic and maybe it's
just me. Um and I think just to correlate, go back to um uh board member Adams' question. Um if
we're increasing beginning of year to middle of year, help me understand why we would see a decrease
at the end of the year. Does that make sense? Like if we're like I'm thinking we're learning more
throughout the year and then all of a sudden it goes down. Like what",,,,,,1,5
58,1:56:00,1:58:00,"[01:56:00–01:56:30]
help me and again it's a basic question that maybe I'm not understanding. I think the way I would
think about it is every year at BOI, if we increase, that's the percent of students who are
projected to um to meet or or exceed on STAR. At middle of the year, if we see an additional
increase, that's even more students who are projected to meet. At the end of the year, if we saw a
decrease, just a lower number would meet. So even if we held flat, it would mean all of the students
that have already seen that increase would maintain.

[01:56:30–01:57:00]
Their proficiency growth at that same level. Does that make sense? So, like if I'm Susie and I'm
projected to meet at the beginning of year, I would have to maintain that projected meet at middle
of year and end of year for me for us to hold flat that bar. So are we saying that lesser students
or fewer students are not holding on to that projection at the end of the year? And why would it
drops? If it drops, yes, there would be a decrease in the percentage of students projected to meet.

[01:57:00–01:57:30]
Our hope, of course, is that it wouldn't, but it can vary, right? If you see last year, even with us
seeing significant improvements in STAR, we saw it stay flat from beginning, middle, and end of
year. And that really could mean that right at the start, a lot more students were projected to meet
at the beginning. Even this year, you know, with the improved instruction, we saw an increase of
students projected to meet, and we hope that that would still hold consistent for that same group of
students throughout the year. All right, thank you. And I have one more question.

[01:57:30–01:58:00]
So I know, Superintendent, you've mentioned that 95% of our campuses are using HIZ curriculum. Is
that correct? We have a report here that we'll show you. And it's I don't know if it's 95, it's
close. Okay. So my question would be because I've always well I think my concern, you know, is is
that we're not seeing the increase in uh PUA campuses. And granted, generally speaking, they're
gonna be more proficient already, so it's gonna be harder to close that, you know, that that that
difference. Um but if we're using the same HIZ curriculum at PUA, you're gonna be able to",,,,,,1,5
59,1:58:00,2:00:00,"[01:58:00–01:58:30]
Curriculum at PUA campuses, why uh what would be the reasons why we don't see those increases at the
PUA campuses as well? I do think this shows that we're seeing growth in both. Um, and I don't PUA
campuses all across the board adopted at different amounts and at different times. So at NES, all at
once across reading and math and all grade levels, they started on day one. In PUA campuses, you
might have had a campus change in the middle of the year, you might have had them do a different
curriculum the first year and adopt.

[01:58:30–01:59:00]
in the second year. And every time you actually have a change, typically actually across the nation,
when someone adopts a new curriculum, you sometimes see them go down before they go up as they're
learning the new curriculum. So the implementation at PUA has been less standardized because PUA do
have the option to choose. And if I can add uh just to repeat over and over again, it's a system,
and the curriculum is just one small part. It doesn't teach.

[01:59:30–02:00:00]
We uh NES has learning coaches, they have teacher apprentices, they have different discipline
policy, uh, they have more uh more experienced teachers or more effective teachers, because we've
incentivized that movement, uh, and several other things that um that help build the the strength of
it. And that's why you see um schools like the special focus schools wanting to do not just the
curriculum but other things, like we talked about last summer.",,,,,,0,5
60,2:00:00,2:02:00,"[02:00:00–02:00:30]
They want the apprentices and the learning coaches. So that that may be maybe one reason. Yeah, and
I would agree to that. I think you know research has shown the more people on campus, the more
effective people on campus, right, the better it it does show outcomes. So that's that's that's my
question. Um in some PUA campuses, they implement the first teach portion, um, but they don't
necessarily do the LSAE portion. So that's also even when they adopt and they choose to adopt, they
can choose that first teach portion of the curriculum without doing the differentiated LSAE part.

[02:00:30–02:01:00]
SAE part. And so we see that across MPUA as well. And let me uh just one more. One of the questions
was about the 10 schools. That's a great, and we talked about it, that's a great opportunity for
some of the students who have not had access to you know advanced courses. So let me just thank you
for that as well. Um of the 10 schools, how many of them are NES and how many of them are not? I
don't memorize. Okay. And how was that one selected? I'm just trying to understand the the the the
is it just I'm sure there's a reason, right? Um we looked at a couple things. Um we had uh divisions
talk with different schools to see who was interested.

[02:01:00–02:01:30]
in doing it. And when we rolled it out, we actually wanted to have folks focused on making sure they
had a really strong sixth grade math teacher because that math teacher was going to have to move
from just teaching sixth grade math to teaching sixth grade accelerated math across the full school,
which means you teach 100% of sixth grade standards plus half of seventh grade standards in one
school year. So we asked for in the selection process both to make sure campuses were committed
because it is a and interested, because it is a kind.

[02:01:30–02:02:00]
of a full school implementation, and we actually wanted to make sure that those sixth grade teachers
were going to be ready. Thank you. I had some questions back to the math and back to that uh 14%
jump. Um one question that the online um digital platforms that you said are part of the solution.
When and how do they happen? And I don't mean nitpicky from school to school, but like is this in
class? Is this in a like is it homework? What is that? There's a specific",,,,,,0,5
61,2:02:00,2:04:00,"[02:02:00–02:02:30]
30 minute block built into the master schedule where three times a week you do the math digital
resource and two times a week you do the reading digital resource. And we set that time based on
what our digital resource partners tell us that students need to be on the tool for it to work,
essentially. So when we one of in math, our partner is ZERN. ZERN has a significant amount amount of
data that says if you implement three on grade level lessons, you'll see that increase. And so that
three sets of on grade and and really it's actually two.

[02:02:30–02:03:00]
but you see an even more exponential growth at three. So that three um digital sets of digital
lessons takes about 30 minutes for a lesson equates to the exact time we create in NES for students
to participate in that resource. And so then in PUA schools, if they're using the platforms, that
campus makes their own implementation plan. Yeah, NES schools um are respon they have autonomy over
their master schedules. Right, PUA. Got it. Um hold on one second, I'm sorry.

[02:03:00–02:03:30]
And I'm sorry. So this the campuses that did the full scale change, did you do any pull out to see
what happened with their numbers? And I was wondering if a disproportionate of that 14 jump was
because, like, well, 30% of it was like, was it all concentrated in those schools? Did y'all pull
out and see the difference? Um we have so whenever we implemented the full school, middle school
advanced math pilot, we started this year in sixth grade, those students will expand to seventh
grade and

[02:03:30–02:04:00]
then in another year they'll explain to Algebra One. So, what we have done is we've pulled all of
the middle of year results for just those 10 campuses, and we compared them to the middle of year
results for those who are not doing the advanced math pilot, and we saw that they were equally
successful with the exception of one campus that had a couple, a teacher retired, we had a couple
teacher turnovers for that particular class. But across the board in middle school, the middle
school pilot, the success of sixth graders at the middle of the year was just as good, and in some
cases.",,,,,,1,5
62,2:04:00,2:06:00,"[02:04:30–02:05:00]
better across multiple different math metrics compared to other campuses in the district. Compared
to the ones that didn't do the year and a half accelerator. Correct. Yeah. And so you're saying it
was the same. It wasn't high much higher? It depends on what metric you look at, because in math, in
math, we look at four, typically we look at four different metrics. We look at a couple growth
metrics and a couple proficiency metrics. So there was some variation, and some schools really
actually were higher, some were more on par. So we look uh there was a different um yeah.

[02:05:00–02:05:30]
Yeah. The good thing I hear in that is no, that fourteen percent jump was not because these ten
schools blew it out and that masked something else. What you're saying is across the board in the
different ways we implemented that 14 rosa. The fourteen percent is eighth grade, the full school
pilot is sixth, but we have focused pretty significantly across the full district on making sure all
kids who are meeting grade level in fifth or sixth are still taking accelerated math in sixth,
seventh, and then again algebra one. Got it. Thank you.

[02:05:30–02:06:00]
Anybody else? Okay. All right, I'm a conservative. Oh, it's a microphone. Oh, that's true.",,,,,,1,5
63,2:06:00,2:08:00,"[02:06:00–02:06:30]
Can you all see it? We cannot see that. You cannot? We cannot. It just went off a minute ago. We um
do not have it.

[02:06:30–02:07:00]
Good evening, Board of Managers. Um, I'm here tonight to report on uh goal of progress measure 4.1,
which really is informing our goal four, which states that students in grades four through eight who
receive special education services will achieve growth as measured by domain two, part eight of the
state accountability system. And we're looking from an increase from 63% from August 23 to 78
percent in August of

[02:07:00–02:07:30]
2028. In order for Texas Education Agency, states measures growth by a student advancing an at least
one performance level in reading or math from that previous year, or maintaining meets or master's
grade level in reading math for that current year. So you can see based on last year's results, we
did outperform our goal. And tonight we're looking at our goal progress measures specifically around
students with disabilities that inform that goal.

[02:07:30–02:08:00]
form that goal four, which is the percent of students in four through eight with disabilities that
have met expected growth from beginning of year to end of year in NWA map reading. That we'll see
that increase from 48% in June 2024 to 55% in June of 2028. And so you can see that when looking at
students with disabilities that we are on track to meet that goal. In the end of the year we",,,,,,1,4
64,2:08:00,2:10:00,"[02:08:30–02:09:00]
or in the middle of the year we were at 50% of our students meeting that goal. So we had actually
met the end of year target in the middle of the year. So that's a great, we're on track to meet that
goal. You'll also see the breakdown, just like Chief Hull went over the breakdown of the individual
grade levels. And so you can see our students with disabilities met growth in four grade levels, and
there were no declines for our students with disabilities.

[02:09:00–02:09:30]
in the area of reading. As we break down those student groups based on PUA and NES, you are going to
see that our student groups of Asian, white, and emergent bilingual have had did not show the amount
of growth as expected. And so the in size of the Asian group and the white group are smaller in
size. However, our students who with disabilities who are identified as a

[02:09:30–02:10:00]
Identified as emergent bilingual did see, did not see that growth as expected. And so part of
looking at this data and going through this process is look at reviewing the data and analyzing what
can we do as a district as we see this data and how do we intervene prior to that end of year
timeline so that we can meet that growth. And I'm going to go over a few of those items with you as
we speak.",,,,,,1,5
65,2:10:00,2:12:00,"[02:10:00–02:10:30]
Like Chief Hole, special education works collaboratively with the academic team. So all of the
things, and we have to remember that our students are general education students first. So all of
the things that Chief Hull spoke about our students with disabilities definitely have access to
those things. But what are we doing specifically in special education outside of what is already
being done overall in the district academically for all students? Well, one thing that we did is
worked with our

[02:10:30–02:11:00]
academics team, specifically in the NES in the curriculum, looking at the scaffolds to support our
students in that daily instruction. How do we build scaffolds into the curriculum so that we can
accommodate and differentiate for those different learners? We did, of course, focus on reading and
like Chief Holes spoke about, our teachers, our special education teachers attended the Texas
Education Reading Academies.

[02:11:00–02:11:30]
Academies, and so that was something that special education teachers did. The other piece to this
is, and we continue to focus on this because this was something that, as we looked at past years,
really training our teachers on what is special education. Our students who are identified as
students with disabilities not only have a disability, but they have to meet that two prong process
to qualify as a student with a disability. And those prongs are number one, they have to have

[02:11:30–02:12:00]
a disability. And then two, they require specially designed instruction, meaning that going into the
general education classroom and just receiving accommodations isn't quite enough for them. They
require that individualized education program. And so we really have spent this year focusing with
our teachers on what is specially designed instruction. If you have a student that has an
individualized education plan, how do you implement that in your classroom?",,,,,,0,5
66,2:12:00,2:14:00,"[02:12:00–02:12:30]
And how do you look at progress monitoring? And we're continuing to look at our goals of our
students, every report card to see that they're making progress, and if they're not making progress
on their IEP goals, we go back and reflect on that. And so moving on to MAP, you'll see that same or
to math, you'll see that same outline. In math, our students with disabilities are really achieving,
and you will see that.

[02:13:00–02:13:30]
We'll see that they've already if if we stay on track, we're going to exceed that end of year that
end of year goal. You'll see that there was a great growth in math across all grade levels, and the
overall trend suggests that we're on track to achieve that goal to meet our start goal four. Looking
at our student populations, again, you will see the students based on

[02:13:30–02:14:00]
NES versus PUA. And you will also see I do want to bring this up that even though our enrollment is
going, our numbers are declining in special education, we're continuing to see an increase in
students with disabilities. And so you will see in those district numbers the increase from last
year to this year and the students that are identified. Again, looking at those end sizes for Asian
and the two races.",,,,,,1,4
67,2:14:00,2:16:00,"[02:14:00–02:14:30]
those are small groups, but also knowing that we have to continue to monitor those groups and make
sure that they're progressing just like the other groups of our students. Again, this is really the
same information that I just spoke about as focusing on specially designed instruction and really
looking at how the reading academies are also impacting our math scores while because we're
targeting that literacy.

[02:14:30–02:15:00]
You'll see that our students do do better in math because there again, there's a lot of
accommodations that they can receive in their math classes as well as on their state assessments
that help them grow in math. And so, again, going back to that specially designed instruction,
that's something that we're training our teachers on to say what are the accommodations our students
need to be successful, and how are we implementing those with fidelity in our classrooms?

[02:15:00–02:15:30]
As we adjust our strategies, looking back at that emergent bilingual number, working with academics
and the emergent bilingual department on how can we look at those scaffolds that we've already
started and add to those scaffolds to address our the linguistic supports of our duly identified
students who are identified as emergent bilingual and special education. Any questions?

[02:15:30–02:16:00]
Um can I just ask why um thank you first of all, but w why do we not have beginning of year for our
special ed reporting? Um it's a great question. Um because one of the reasons is because we're
really identifying comparing middle of the year to middle of the year, but we can get the beginning
of the year for you. I think and add it to that. Yeah, just so it's consistent, so we can see the
same data.",,,,,,1,4
68,2:16:00,2:18:00,"[02:16:00–02:16:30]
Thank you. Go ahead. Just I do believe I heard you um say that you have a plan or you're gonna s
seriously monitor the numbers that we have in the Asian and the I think it's a two race group. Yes
just I just want to make sure that we continue to monitor that right to make sure that we have some
side some sort of a plan to to take a look at that because the numbers are just really definitely
although the in group size is small um those can though that group the Asian group specifically

[02:17:00–02:17:30]
specifically is um contained to about 26 campuses and so we're reviewing that campus information to
see how other students progressed is it specifically um a school progression versus a a
subpopulation progression and so we're we're looking at that thank you thank you um the thing that I
wondered about is what's going on

[02:17:30–02:18:00]
with I I appreciate you calling out the the increase in in students with disabilities from year over
year. It seems also though that our total numbers sort of like maybe for that increase, it seems
like it's decreased in our NES schools and increased in our PUA schools. Could you help like what's
going on? What's going on there and that what does that mean for maybe the services we're providing
and other challenges we have with those numbers fluctuating like that? So um yes, we continue to
identify students across the district. We have this year completed about um",,,,,,0,5
69,2:18:00,2:20:00,"[02:18:00–02:18:30]
About 3,600 plus referrals for special education. And so right now our total special education
number is around 22,000 students. And so we're continuing to increase that identification. We are
seeing an influx in identification at our PUA schools. So what we're doing to address that is really
working with our NES schools to say, let's look at our kids, look at the percentages of
identification.

[02:18:30–02:19:00]
Are we we don't want to I over identify, but we don't want to under identify either. It's a it's a
slippery slope. Um so we're we're definitely breaking down those numbers by campus to see if there
are any issues um with identification as well. So so it could be something like um some maybe more
attention or uh more attention towards identification at some schools versus others, maybe PUA
versus any

[02:19:00–02:19:30]
any assets and differences there. If I'm picking up what you're doing, we don't have a root cause
quite yet. However, looking at the numbers, there definitely has um there's a couple of things
happening too in identification right now. House Bill 3928 was the dyslexia law where we had we this
year is our end of the year where we have to um evaluate students who were receiving dyslexia
services under 504 and evaluate them for special education.

[02:19:30–02:20:00]
if their parents consent to that. And so we're in the process of that as well. And so that could
have an influence, not necessarily PUA or NES, but that could also have an influence on that
identification number. So looking at that trend, we are going back and looking at individualized
campuses to make sure that there isn't an identification issue at any campus. Part of this also to
make sure I'm understanding.",,,,,,1,5
70,2:20:00,2:22:00,"[02:20:00–02:20:30]
this. We're talking about students with wide-ranging needs, right? So we we might be seeing let's
say more students like identified with uh for dyslexia, but there's all sorts of needs across um our
our our student population here. So I guess it's another thing to consider. I I appreciate you
explaining this. Sorry, I think I'm processing this out loud. Um thank you for that. Um I appreciate
that answer. Could I also ask about the the growth um numbers, which again, this is amazing. Great
growth numbers. I really appreciate seeing this.

[02:20:30–02:21:00]
period. But the difference between the growth numbers we see in reading versus math, is there
something there that that we should take away from this around why we see like a higher growth
number in math in our in our in in our students with disabilities? I think it's twofold. Um, number
one, I would say that most students with disabilities have some type of reading disability. And when
we look at our identification that they're struggling more with their reading than they are math.
That could be

[02:21:30–02:22:00]
one reason. The other piece to this is that math is more conceptual versus having to read, and so
our students are a lot of our students with disabilities are visual learners and are able to process
that. And so that's kind of our estimation of what we're seeing. But I also think that, like Kristen
said, just about our high-quality instruction, I want to go back to that.",,,,,,1,5
71,2:22:00,2:24:00,"[02:22:00–02:22:30]
because most of our students are served in the general education classroom. So when they're getting
that high quality first teach instruction, that's also impacting our students with disabilities,
just like we're seeing it in our general education. And then we, special educators, tap in because
we help with that specially designed instruction. So if you're not making that progress, what can we
do differently than what you're getting on that day to day to?

[02:22:30–02:23:00]
to really fill in the gap where that disability is impacting your learning. And that's that's
special education. Thank you. Sorry. No, I don't expect the answer now. It was insane. I'd I'd
appreciate being able to go back to understand that shift in in NES and PUA like in numbers or and
counts from year over year. I don't expect to see that now, but it'd be great to be able to to maybe
revisit that. Okay. Thank you.

[02:23:00–02:23:30]
Can I put a point on? Um and just to be clear, the middle of the year 23-24, those NES campuses were
the NES campuses of that term. Correct. And then the middle of the year this time is more campuses.
So in addition to the number, there's a number of campuses which presumably had students with
disabilities in them. Correct. And so that should be represented here. They would have shifted that
entire campus would have shifted over to the NES reporting here. Okay.

[02:23:30–02:24:00]
I uh was struck by by two things. One um in the uh chart that's before us, the number of uh black
students seems to be at a higher rate than in the PUA area, so NES versus PUA. Seems to be the only
category that that's dramatic. I just wonder about uh that and and your thoughts.",,,,,,1,5
72,2:24:00,2:26:00,"[02:24:00–02:24:30]
on that particular piece of as far as the identification or the I think just what we spoke about as
far as the identification. When looking at these numbers, we know we're increasing across the
district, but we are going back and looking at that data by school to see what the percent for each
school as far as identification for special education services to really conduct an analysis to see
are we

[02:24:30–02:25:00]
over identifying? Are we under identifying? And making sure that our campuses have the supports they
need if they if there are students that are struggling and they feel like that there's data that
represents a need for them to be evaluated for special education, making sure that they understand
the process and what that encompasses. Because year over year I don't see a great increase in the
number of black students, any S D N E S, and I see a decrease in PUA to PUA.

[02:25:30–02:26:00]
So it it it just raises you know an alarm for me, a small one. Um it'd be good to to get some
information on that. Yeah I can follow up with additional information on the identification across
campuses. And the and then second I'd I'd like if you will to help me marry the goal and the and the
goal progress measure and how these two connect. Because we've got a goal to hit 78%",,,,,,1,5
73,2:26:00,2:28:00,"[02:26:00–02:26:30]
In five years. But then when I look at our targets for the GPM, they're much lower. And these two
are measuring the same thing, correct? So our goal progress measure, if we're projecting, what we're
projecting in our goal progress measures seem like what Chief Hole spoke about is we're utilizing
MAP to project what star, what we're going to do on STAR. Even last year with our students with
disabilities on the meet on the growth area.

[02:26:30–02:27:00]
area at the end of the year, it we achieved higher in STAR than we did on NWA map at the end of the
year. So if we continue growing on NWA MAP, our projection is that we are going to meet this
standard that we set on STAR. Got it. So in if I can use my own terms just to make sure I
understand, um the because we just got a linking study saying that you know these things are now
close more closely aligned. Right. Um it may be

[02:27:00–02:27:30]
the case that in special ed that link still isn't fully merged because what map is telling us is
55%, whereas our goal our our actual um uh performance at the school level and star is different, is
higher. I think I'm following you. Uh I'm not sure I understand your question. Okay. And I think
Kristen is um the linking study only impacts the projected proficiency.

[02:27:30–02:28:00]
Proficiency to star. So it would not impact it would not impact a student's ability to meet their
growth target. Got it. Thank you. Anybody else? Okay. All right. Uh let's I'll all uh take a motion
to accept the board monitoring update on goal three, progress measures three point four and three
point five, and goal progress measures four point one and four point two. Probably have to hit my
computer again. On your on your uh Oh, you need to go. You're good, not you. Not you. No, this is",,,,,,1,5
74,2:28:00,2:30:00,"[02:28:00–02:28:30]
I'm having a little trouble here. Here we go. I gotta log in again. There we go. Okay, so we have a
motion and a second. Any other questions? If not, please vote.

[02:28:30–02:29:00]
Uh the motion passes with um eight yes and one no. Okay. Next item on the agenda is um uh the item
uh five, which is consideration and approval of the new goal progress measures targets. I think we
talked about that a bit. Is there gonna be a broader discussion?

[02:29:00–02:29:30]
Let's do that. That would be great. Perfect.",,,,,,0,5
75,2:30:00,2:32:00,"[02:30:00–02:30:30]
All right, thank you. Um so uh this item is a proposal to update a set of targets in the uh in a set
of goal progress measures that were impacted by the map linking study. So um last year all data was
uh received from MAP was completed through end of year based on the linking study that MAP had
provided us. Um and then we used that data the end of year.

[02:30:30–02:31:00]
The end-of-year data that was produced for last school year to set targets for the next for the
upcoming year. In the summer, after the data was completed, MAP released a new linking study that
basically better aligned MAP projected proficiency targets to STAR. So going forward, all the data
that MAP produces will be based on the cut points set in this new linking study.

[02:31:00–02:31:30]
So because when that happens, it makes it to where last year's data, which was based on MAPS old
linking study, would not be comparable apples to apples with any data in the future compared to MAPS
new linking study. So what MAP and general researchers recommend is that we go back to previous
year's data and update it based on the new linking study. So that is what we did. We went back to
2324 data for BOI, MOI, and EOI, and we updated

[02:31:30–02:32:00]
the map projections based on MAPS new linking study, and then we used that to propose an updated set
of targets. What this allows us to do is compare map results in an apples to apples way from last
year and going forward into next year. So it makes the targets be set based on the study that's
going to apply to all future data. So when that happened, we looked across the board and there were
a set of targets that have been.",,,,,,1,5
76,2:32:00,2:34:00,"[02:32:00–02:32:30]
approved where we had to take that revised end of your baseline, update it, and then reset targets
based on that updated baseline. There were a set that again are not impacted because this linking
study impacts any metrics that projects proficiency, but it doesn't actually impact what Stacy just
showed, which is projecting their expected growth target. It also didn't impact some of the GPMs
that had nothing to do with maps.

[02:32:30–02:33:00]
To do with map. So what you see in this item is a recalculation of end of year results from last
year based on the linking study and then the new targets that were proposed. One question. So as I
understand it, we we use the same methodology to set the new targets, but we just shifted that based
on the linking study. Is that correct? Mostly. So we looked, I I'm gonna I'll walk you through the
rationale for all of the target setting. So one of the

[02:33:00–02:33:30]
questions that the board asks all the time is how do we know that the GPMs will lead to the overall
goal? And so what we did is we said in GPM 1.1 and 2.1, that is a map GPM that is a proficiency
measure of map, and that ties and can be compared a little bit more apples to apples with our
overall goal, goal one and goal two, which is a proficiency measure for STAR. So the way that we set
that 2028 target is we said the 2028",,,,,,1,5
