chunk_id,window_start,window_end,text,binary_hit,confidence
49,1:40:00,1:42:00,"[01:40:00–01:40:30]
do that with two hours of a committee meeting? Ms. Mr. Let me just suggest that for the future then
we uh we take a look at CW, the policy, and uh and look at, you know, get and get feedback and look
at how we can uh improve that process. So, but then we're we as a board are expected to vote on
those recommendations that we can intelligently say, well, we can come to say, we don't really know
that the process was done well. We don't really know that that process

[01:40:30–01:41:00]
was thorough. We know that they gave it their best shot, but they had two hours. And for one
committee, they had two people. So I'm concerned about what that looks like long term longevity of
we're naming a facility, and names matter, names carry weight, names are important, names are
reflective of a community, names these schools are gonna last 50 40 years. I don't know, but those
those things matter. So

[01:41:00–01:41:30]
I'm concerned about how we move forward tonight voting with limited data understanding, background
data, and limited community involvement. Mr. Perez? I've been on a naming committee also, and and
Mrs. Calhoun is correct. There is some oftentimes 10 or so packets. But a lot of those times,
packets, those packets don't have some do have 10, 12, 15 pages, but some do not. And so those, yes,
you can read quickly.

[01:41:30–01:42:00]
You can read quick quickly through those. So they're not all I mean, I I wasn't on your committee,
so I don't know, but in the past, and the ones I've been on weren't all you know 15 pages long. And
that's that's how uh my experience was the few times I was on it in the past, is that there's some
of them you could read within a few minutes because there's like one page. So anyway, I think in the
I think this is a process that has been developed by I don't know whom, but Dr. Grooms and her
committee have been running it, and so far.",0,5
50,1:42:00,1:44:00,"[01:42:30–01:43:00]
since I've been on the board, I haven't heard complaints about the process, and I haven't heard
complaints about the naming of of the of the specific buildings have been named. Also, I was told as
a new trustee that we should not name publicly who is on the naming committee. Even even when I've
complained about I haven't been on a committee, you know, with Mr. Perez here publicly, I've never
stated that I wasn't on a naming committee to to try to protect the integrity of that of that
committee.

[01:43:00–01:43:30]
Committee. So I know that that's not really in a board policy or procedure, but it's something that
I've tried to respect for the uh ananimity of the people that are serving on that on that committee
because then that way anger isn't isn't thrown their way for somebody something that's not getting
named. Okay. I I apologize, Mr. Redmond, for outing you for being on the naming committee. Um I
think I wasn't trying to out you. I'm not definitely not asking. I think the uh the the trustees are
on the naming committee is not private. So just to be clear, I'm

[01:43:30–01:44:00]
Just to be clear, I was not asking for information pertinent to the private individuals that were
serving on that community. That is not what I was saying. I wanted to know the number of individuals
specific to the quality of discussion that could be had in order to make an educated decision
reflective of the community. Mr. President, any other comments? Yes, Mr. President. Ms. Guzel. Um
Thank you um Trustee Calhoun for bringing this up. I have um similar feelings and I have um I was on",0,5
51,1:44:00,1:46:00,"[01:44:00–01:44:30]
the naming committee together with Trustee Fox for elementary number 48. And she's correct, we only
had two parents involved in our first meeting. So that was only a committee of two board members,
the two parents, and the principals. We only had five. And then the second meeting, we do meet twice
after the public forum. That is to then respond to what the public has brought to the forum. That
was last week. We only had one parent show up, so it was then a committee of just four. So I think I
want to suggest two improvements.

[01:44:30–01:45:00]
Is one to allow time, like Trustee Calhoun has alluded to, or sorry, suggested, that we need time
ahead of time to read the packets. The parents in our committee had no idea who any of these people
were. They were brand new to many of these names. Whereas people who've been with the district for a
very long time, like Trustee Fox, know many of the names already. And it makes it easier to skip
over information. And these packets were quite long. I experienced that last year and this year. I
don't remember any that were just a few pages, but you're right, Trustee.

[01:45:00–01:45:30]
um champagne there that is a possibility but they were pretty long they're beautiful they're
wonderful these are individuals of their legacies of Katie we should give them due diligence and
respect in the process um so I think we need to give all participants in the committee time ahead to
read through all that um there's a lot of merit there um and then the second suggestion for
improvement is to require a minimum number of parents to be involved um and and to to make that a
requirement for a quorum for the naming committee. These the parents are a paramount

[01:45:30–01:46:00]
Are paramount, right? And these are parents of children that'll be attending the school with the
name on their building. Um, and I know Dr. Grooms' team works uh very diligently to try to get them
there. And like you said, Dr. Grooms, life happens. Emails get lost, it's very hard, and people are
busy. But we I think we need to do a better job of making sure we have enough participation in
something that's very important. Uh, we do not want to give the implication or or appearance that
this is an inside job picking these names. We don't want to do that. Uh we want to do due diligence,
respect the process, respect all the applicants, and I think we can do that.",0,5
52,1:46:00,1:48:00,"[01:46:00–01:46:30]
in a better way. This really does need to be addressed. Um we wanna give, you know, the committee,
the naming committee suggestions should have weight to it and it should have credence, and that
comes from parents. And when we only have one or two parents involved, that's a problem. Um I don't
think it's it's respectful of the process. Thank you. Any other comments? Um Mr. Perez. I just
wanted to echo I I I think um I see wisdom in maybe re-looking at maybe is this something the policy
committee could relook at and tighten some things up? True.

[01:47:00–01:47:30]
Up. Sure. Okay. Thank you. Mr. Pretz. Ms. Fox? I too believe that the process could be improved. And
I have a recommendation for the policy committee. Having done this, the last time I did this was I
mentioned that the difficulty is that when you involve brand new parents moving to a brand new area
for a brand new school, it's hard to know who's really involved and who will show up. And we've had
this happen. There was, I think you were on a naming committee where you didn't have four parents
before.

[01:47:30–01:48:00]
So uh Freeman didn't have four, I think. Uh Nelson maybe. But anyway, whatever it is, it was um it
was if they want to be there, they say yes, they'll be there, and then they don't understand the
importance of it because they haven't been a part of our history, right? And so last time I said I
think we should involve people from the KIC committee, and under the more I think about it, I think
that um including maybe f um longstanding namesakes who know more of the people because these",0,5
53,1:48:00,1:50:00,"[01:48:00–01:48:30]
these parents are incredible parents. They just moved here. They don't know anyone. They don't have
any of the history. Right? And so it's it's that. So we do want the parents to have buy in who are
going to be at these schools. But if you also had maybe a couple of namesakes and a and a couple of
people from the KIC committee, which are people who are very involved throughout the district, some
uh PTA volunteers, some community

[01:48:30–01:49:00]
people, some business people, maybe a couple of people, maybe a person from the Education
Foundation, maybe from VIPS. These people who have like long-standing time here, I think that would
add to the robust discussion that we have. I find um I I knew every single person on the list of 48.
I felt very honored to see so many great people there. And while um choosing a name is very daunting
and very difficult, I felt like we had robust discussion. We went through several iterations of of
um

[01:49:00–01:49:30]
ideas and that. And while we want all the people to come, just like our listening circles, we
invited hundreds of people, and you wind up with a handful who actually show up on the night because
something comes up. And so we can't we can't police that because they're volunteers and they've
willingly said they'll be there, and then life happens, they can't come. But you can't take away the
people who show up to do their part and say, Oh, by the way, go away, and hopefully the next time we
plan.

[01:49:30–01:50:00]
this, you'll be able to be here. So maybe if we have more from the beginning and people understand
the real importance of assigning names. Having said all that, I love that we have learned so much
about our two nominees, our four nominees tonight. We've learned so much about them through the
through the bios that have been read about them, through the forum that when all the people came and
spoke such lovely things, and so we've heard such incredible stories about I think they taught your
children even, Mr. Perrin.",0,5
54,1:50:00,1:52:00,"[01:50:00–01:50:30]
even Mr. Perez and one of them was the principal for my daughter and and knowing who they are, we've
ended up with some really great legacies who will continue that namesake legacy that's so strong in
KDSD. They built it, they've loved it, they've spent 70 years or more pouring into it, and they will
be there to encourage children and teachers and families as as these new schools open. So in spite
of not having a great number of people, we certainly came up with some really great

[01:51:00–01:51:30]
next states. Any other comments? Mr. President, I would I would just point out one of the the great
things I think about our process right now is also the public forum. So even when you have a small
committee that's there, you also open it up to the public to come in and share their opinions on a
bigger timescale, right? So when that committee, right, we presented our last board meeting in
almost a month ago, and then we have a public forum. And so I do believe it provides for additional
feedback too. Um not saying we can't make the the uh the policy better, um, but that is a good
point.

[01:51:30–01:52:00]
I agree. Um were those packets made public? So the packets are not made public. So then again, that
that's kind of one of the things that I'm I'm pushing back on is these packets are not made public,
so the public as a whole isn't aware unless one of the trustees or someone else would have knowledge
prior to in order to alert the community as a whole, hey, all of these people have been named, and
if you want more information, I guess you would have to PIR it or request it at some point in order
to get.",0,5
55,1:52:00,1:54:00,"[01:52:00–01:52:30]
that, in order to make an intelligent agreement or rebuttal at a public forum. But when you open up
a public forum, and it was a beautiful representation, when we were at the public forum, I was at
the bootnies, and it was beautiful. It was they had family there and they were all celebrating, and
it was very encouraging to see that. But you don't have necessarily you how are you supposed to give
the public the opportunity to speak into something if they don't have the information to
intelligent?

[01:52:30–01:53:00]
To intelligently speak into something that they don't know is happening. Like they know that the
naming is committee is happening, but they don't know that they necessarily have choice. So we just
present the recommendations because ultimately this authority lands with the seven of us, not
necessarily with the committee. The committee just gives us the recommendation, and then we say yay
or nay based off of I guess the forum. Um the forum and just the process. That's the way it's always
been done, so that's the way it will always be done. I believe our our policy is written.

[01:53:00–01:53:30]
if there's evidence of adequate support for the public of a specific name or in the absence of
credible opposition for the name, the committee shall submit the name. And then it goes on further
to say if public support is not evident enough during the public forum, the committee may choose
another name. So I think the the policy is written there for us to carry that out. If we want a
different policy, we can change policy how we work. But we're we're operating under our policy that
we set forth at the very beginning of this process. Agreed. I think I think we we could tweak the
policy. Uh having said that.

[01:53:30–01:54:00]
Um I like to call for a motion uh for the approval of uh 10.1. Do I have a motion? Mr. President, I
move that we name elementary number 47 as recommended by the naming advisory committee, uh Al and
Ann Boudney. Do I have a second? Second. All is in favor, press your favor or opposed, press your
keypad. The vote passes uh 7 0. Uh congratulations.",0,5
56,1:54:00,1:56:00,"[01:54:00–01:54:30]
Uh do I have a motion on uh uh item ten point two? Mr. President. Ms. Fox. I move the board approve
the name of elementary number forty-eight as recommended by the naming advisory committee, James and
Mitzi Cross Elementary. Go ahead and vote by pressing your key. Second, uh the motion is

[01:54:30–01:55:00]
carried by a vote of five to two. Congratulations. Thank you so much. Um okay, we're moving on to uh
this uh we have voted on the rest of the of all the consent agenda except for now we move on to item
ten point seven. And that's the considered board adoption of a resolution to cast Katie I need uh
cast KD.

[01:55:30–01:56:00]
Cast Katie independent school district's votes for the Harris Central Appraisal District Board of
Directors. And uh any do we have any comments on that, questions? Yes, Mr. President. I'm the one
who pulled it. Um I just wanted to appeal to the board. Um I would like to amend the amend the
agenda item. Uh this is a agenda item with a ballot attached to split our votes uh 50-50, more or
less, uh, with 50 percent to Ms. Dixon, Martina Dixon, 50 percent to Bill Frazier. I'd like to amend
amend that to uh give",0,5
57,1:56:00,1:58:00,"[01:56:00–01:56:30]
all 145 votes that the district has to Bill Frasier. Um I am a Harris County resident. I believe Ms.
Calhoun is as well. Not sure about Mr. Redman. Um, but I do know people within the county. I've done
my legwork, I've talked uh and curious um about support within the county for Bill Frazier. I've
I've gotten a very good positive feedback from many people in the county. Uh Ms. Dixon has done her
time on this board. She's been on this board for four years, um, in addition to sitting on numerous
boards. She um is

[01:56:30–01:57:00]
Is a busy lady. And I just think it's a nice time to have a fresh set of eyes. To have a fresh set
of eyes that are qualified to do this work. I think Bill Frazier is a great candidate. That is a
motion I'm making. Yes. Second. Mr. President, I have discussion on the motion. I'm sorry. I'd like
to make a motion also that we split the votes between Martina Dixon and uh Mr. Frazier.

[01:57:00–01:57:30]
That would be my motion. So you're you're amending the motion. Second. Okay, so we've the the motion
the um the motion has been amended now to No I amended the motion first. Yes, so she didn't second
it. Right, but she's she's she you're you're amending you're amending. So I guess we vote on her
motion first and then the next one. You're you're amending her motion. If it doesn't pass. If it
doesn't pass. We vote on the first amendment. No, not a vote. I would like to have two two motions,
and we've had this before.

[01:57:30–01:58:00]
We can vote on two different motions. If Mr. President, it works like a ladder. So you vote on the
amendment first. Right. And then you go back and vote on the motion. But the motion was not made to
approve it. The motion was made to allocate the votes. So you're making it you're making an initial
mo motion to split it. Correct, yes. Okay. We have a second for Ms. Calhoun. Yes. Okay. Mr.
President. Yes. Comments. So I oppose this uh vehemently because Bill Frazier has run f for many",0,5
58,1:58:00,2:00:00,"[01:58:00–01:58:30]
multiple times in his community and he's never won. His community does not support him. He has never
won an election outright. So now he needs all of our votes. If his own community doesn't support
him, I don't want to take Katie S. D.'s reputation into that and support him when he might not earn
this vote either. Mrs. Dixon has served uh successfully on this board. She's the chair. She was
approved to be the chair by the people who serve on the board, uh, so it would be

[01:58:30–01:59:00]
the same as us voting in a president. So she and her school district did not um meet the deadline to
put it on their agenda. It's why she didn't uh Mrs. Cusella said they didn't vote for her. They
didn't vote for anyone because they missed the deadline to put the vote on the agenda in time. So um
the City of Umble voted for her. She has support across the Houston area. She's done a phenomenal
job. She's very successful, and she has experience, and I don't think you rob experience on

[01:59:30–02:00:00]
a board that oversees so many so many dollars in the Harris County area. So I would be okay with
splitting them, but I'd also be okay with giving a hundred percent of the votes to someone who's a
proven leader, Martina Dixon. M Mr President, also I just wanted to add something else for Martina
and I'd said this before, but if you look just look at her resume is all about her accomplishments",0,5
59,2:00:00,2:02:00,"[02:00:00–02:00:30]
on on different boards. And in particular, she HCAD was top workplace award 2023, 2022, 2021, 2020,
and I believe those are the all the years that she chaired it. I don't know how you could you could
be better. I don't know how you could be better. And I don't always believe that that voting for
change is for change sake is necessarily better. If you already have something that's working and
that is good, why take a chance and and and lose the standing of that? Yeah we're

[02:00:30–02:01:00]
Yeah, just just uh uh first of all, not everyone's happy with the appraisal district of Harris
County. Uh I don't know who gave her that award, but if you talk to taxpayers, not so happy about um
appraised values. Um I don't think the district has anything to worry about with a CPA joining a
board. Um and you know, Ms. Dixon is involved in Umbul I Steve. There's a case against the
superintendent, a legal case, uh where she's in the minority supporting um I believe it was the soup
the superintendent is involved in a

[02:01:00–02:01:30]
conflict of interest case. Don't want to get into the details, but uh there is uh her involvement in
that. Um might want to read about that. Um I'll just mention that. And again, you know, sometimes
when you're sitting on many, many, many boards, I wonder if you have time to do a good job. And so I
just would like to suggest someone different. Have you ever met her? I've spoken with her over the
phone, yes. Okay, so she she reached out to me. She's one of those kind of people that there are
people in this world that can do many, many.

[02:01:30–02:02:00]
things and do them well. Sure. And so I believe that she is one of those people and she's proven
that. So I haven't seen Mr. Frazier proven himself successful on boards. And maybe as a CPA, maybe
so, maybe in his business. But I have and I'm not saying that he wouldn't be good. I just haven't
seen any proof of that based on his resume. I've met him multiple times in the Harris County uh
groups. I've spoken with people that are on the Harris County Appraisal District Board right now who
would really like to have him. Another set of eyes who can read financial documents. So",0,5
60,2:02:00,2:04:00,"[02:02:00–02:02:30]
So have you have you talked to other people that he's served on boards with? Um maybe. No, we have
to do that. Because he doesn't listen. Um Mr. Mr. Perez. Uh Ms. TB? I move that we vote on um
Trustee Cozella's uh proposed amendment. Mr. Mr. Graham is a very good question. I can't say that.
May I have a clarifying question, please? Because Mr. Graham wasn't in here when the some of this
was happening. I was listening. So that's why I'm in the side. Okay, because we have two two
motions. Sometimes you give us

[02:02:30–02:03:00]
some clarifying. So my understanding is that the original motion was made by Ms. Ms. Kazella and got
a second. And then after that, Ms. Fox made a Ms. Ms. Champagne made a motion to amend, which Ms.
Fox then seconded. So the way that this works, we have to vote on the amendment before we can then
vote on the main motion. So we can vote on Mrs. Champagne's amendment first.

[02:03:00–02:03:30]
My main motion is to put 100 percent for Bill Frazier. And then she amended the motion to split it
50 50. Right. So the way that it works, we have to work backwards to the main motion. So we have to
vote on the amendment first, and then we vote on Miss That's what I was saying. Uh Ms. Cozella's
main motion. Okay. Okay. So the vote the the the what is before us is Mr. President, clarifying
question. I am curious. Can you amend something that's the same as the original or agenda item?

[02:03:30–02:04:00]
Agenda I think is already there. The board she didn't read that. We haven't made a motion. You
didn't make that motion as it is written, Mrs. Cusella, for it to be written. Does it make it a
motion? You made a motion for Mr. Frazier to get 100 percent. Just stop for a second. The first
motion, it's the only motion we've had is is yours to put 100 percent to Bill Frazier. So that's the
first motion. The second one is an amendment to that motion to split it 50-50. Yes. So that so we
have to vote on the amendment.",0,5
61,2:04:00,2:06:00,"[02:04:30–02:05:00]
to the motion before we vote on the main motion. I'm sorry, clarifying question. With from the get
go, before I make any motion, the way it stands is what Don is proposing. So it doesn't stand that
way. We just that's how we Mr. That's the way we that's the way we the attachment to the agenda item
is the way you're suggesting. That's why I'm questioning it. We never voted on on that. No it never
was voted. It's not it's just how we s it's just how we said fill out the piece of paper.

[02:05:00–02:05:30]
Okay. So we said again, the only motion, we only have one motion, and that's Ms. Kazella's motion to
put 100 percent behind one candidate. And she got a second, which requires a vote. However, before
we voted, there was a motion to amend, which also got a second to split at 50 50. So we have to
vote. The documents that are that are in your board packet have no bearing on the motions that exist
in front of this board, right? The motion and amendment that exists. So let's vote on the amendment
first.

[02:05:30–02:06:00]
and then we can vote on the main motion. Mr. President, Mr. President. To be clear, Mr. Graham, Mrs.
Kuzella did say I want to amend the motion that's here. So she said I want to amend the motion. It's
a very good question. Right. And I understand her language was that, but but she was a very
important thing to do. She means it as the main motion. The only motion that has been made is hers.
It said amended, but but it's the main motion. Okay. Okay. So we're going to vote on the amendment
to the motion, and that amendment is a very important thing.",0,5
62,2:06:00,2:08:00,"[02:06:00–02:06:30]
Is amending the motion so that instead of a hundred percent going to Bill Fraser, it's split fifty-
fifty, correct? The way it stands right now. And so let's we should vote on the we're voting on the
amendment. Press your keep pad. Okay, the amendment uh fails uh three to four. And now uh we're
gonna vote on the main motion, which is to put all the votes on Bill Fraser.

[02:06:30–02:07:00]
Press her keypad to vote. So that motion passes four to three. And now we move on to item 10.10,
which is to consider board approval of a contract to build out for the Merchants Way building our
presenters. Lisa Kassman, do we have any questions regarding 1010? Any questions regarding 10?
Somebody pulled that out.

[02:07:00–02:07:30]
I did. I don't have questions. Was there gonna be a present you weren't gonna Lisa's not talking
anymore? Okay. I I'll just keep it brief. Um I I want the board to consider um, you know, whenever
it with as with all bond projects, once we um spend the bond monies for a certain project, building
of a school, build out of a floor, that then becomes in all years after part of our operating
budget. So we need to be really careful with how we uh spend bond money, knowing that that

[02:07:30–02:08:00]
Knowing that that'll become part of our operating budget in all years after, subsequent years. I
want to first appreciate and thank very much for the district, these wonderful people who are very
skilled at diligently working to work with this difficult bid to get it down to a respectable
number. And I think that did happen, and I respect that. However, I want to make two comments.
First, uh of primary importance is what the voters approved, and I've said this before, I just want
to say it again.",0,5
63,2:08:00,2:10:00,"[02:08:30–02:09:00]
that the voters approved $5.1 million for this build-out of merchant's way floor. And I want to
respect that. We are not only asking just a little bit more, which happens. That's part of the
economy. Things change. But we're we're talking over double. So we've the voters approved 5.1, but
we're proposing to approve 10.9 or thereabouts. So I think it would be nice to have it more of a
phased approach. I would suggest a phased build out to where we could use.

[02:09:00–02:09:30]
what the voters gave us and and really respect that um and not go all in and um overspend by over
double uh and you know this is a this is a build out I'm fully behind the behavioral transition
program that's going to affect the entire district it affects teachers who want to teach uh and all
the students who are left behind in a classroom that's no longer disturbed by that one child and it
helps the child who who needs help but we're also building out forty percent of that no sorry yeah
40%

[02:09:30–02:10:00]
of that floor for a KD plus program, that is voluntary enrollment. Right? Parents have a choice to
enroll children into that. Uh it's voluntary, and and on top of it, we're already serving those
children. We already, Dr. Coffey very well explained, we are already meeting all of their
requirements and what that program needs. So I'll leave it with that. Thank you. Any other comments?
Yes, mr. Mr. President, I have a few things to say about this. Go ahead, Ms.",0,5
64,2:10:00,2:12:00,"[02:10:00–02:10:30]
The the eighteen plus program is and I've and as much as Miss Cousilla has said this before, I've
also counteracted and said this before. Of course, these children are already serviced by us because
that's the law. So we we are required to do that. So nobody ever thinks that we're not, but they do
that in every s single school district in the state of Texas. So that is the law. What we have a
chance to do now is to do something better than everybody else that we can provide a service to the

[02:10:30–02:11:00]
A service to these people that are 18 to 21 or maybe 22 years old that they couldn't get probably in
most other school districts. And that makes us a go-to district. That would be just one other thing
that makes us a go-to district. And I love the way the person who wrote the email said that we have
facilities for everyone else. We have a beautiful Ag Barn that cost millions and millions of dollars
to service those kids. We have a two stadiums. We have

[02:11:00–02:11:30]
all we have the CTE Miller career. We have all these different things to service all the special
needs of all the special children that we have. And this 18 to 21 to 22 year olds are in a age group
that could really benefit the most of most adults, young adults, in a program like that, so that a
lot of them could be come people that pr you know contribute to society or or however.

[02:11:30–02:12:00]
And so I don't think there's a price tag. And I just also want to just say that the vast majority of
the people that I have heard from, and that we have all heard from here, and we've all gotten the
emails support this program. They are also people who voted on the five and a half million, and they
don't seem to be bothered by trying to support this delicate group of people for more money that
would be a boundless benefit to them and to all of our society forever.",0,5
65,2:12:00,2:14:00,"[02:12:00–02:12:30]
Society forevermore. Any other comments? Mr. President. Just one brief comment. And FFA football
games, those are multi thousands of students that are that are serviced. So I I just that's well
helped F FA used to be one hundred sixty five. You know, F F A used to be one sixty five. And the
bottom of that floor is not going to be big enough to hold thousands and thousands of kids like F F
A. It's only going to be May to to fit so many kids. You do have to qualify for K D plus. Okay.

[02:13:00–02:13:30]
Okay. Any any any other comments? President, I'd like to make one comment. Our voters voted for Prop
A, which was $722 million. And so with the number of projects that are presented in Proposition A,
anyone who's ever done any kind of construction project would understand that there are uh
contingencies and things built into the project when there are overruns on out of, I mean, just very
quickly I'm counting at least 20, 25, maybe 30 projects.

[02:13:30–02:14:00]
that there will be bond savings, there will be additional. So I mean that the idea that we would be
moving uh against something people voted for or voted against, I must I may have misunderstood it,
but uh very very clearly, technically, legally, our people voted for Prop A, $722 million that
included a behavioral health center. But can I respond to that? The the the the bond package,
though, you're correct. Technically, they voted for a huge prop A.",0,5
66,2:14:00,2:16:00,"[02:14:00–02:14:30]
but on our website from KDISD, we did have a bond package that specified what the projects would be
and a price tag on that. So that's what I'm referring to. Okay. I'm gonna I'm I'm going to uh move
that we approve the contract to build out the merchants way building for the 10.9 million final
price that we have. Do I have a second? Second. Mr. President? Any other discussion? Yes. So when
you recommend to phase out, phase in, phase out, whatever you call it.

[02:14:30–02:15:00]
out whatever you called it, Mrs. Cuzella, they proved that that would cost more money. So you're in
favor of spending more money on it. I I I don't understand that. You always say you like to save
money. Correct, Ms. Also. The fact that you judge people and that you determine who who is who
deserves to have the high quality services that we offer in KDISD. And that you would choose

[02:15:00–02:15:30]
Choose to vote against 18 plus students because you want the behavior kids to be out of those
classrooms. So other kids, so the kids you deem worthy, get to learn the order. Point of order. The
way you treat people is point of order. It is what is the point of order means relevancy. I'm not
following relevancy. It's a personal attack. Point of order. Relevancy and personal attack. I'm just
using her words. You're not.

[02:15:30–02:16:00]
I am. She never said any of that. Yes. Okay. But your judgment? So I have I have made a motion and I
have a second, and I'd like to vote on this motion. Look, press the keypad and we'll vote on the
motion. Motion passes 761 so 10.10 is approved. Everyone heard her words. Nothing. Why are you still
talking about it? Ms. Fox? Mr. President, may I understand?",0,5
67,2:16:00,2:18:00,"[02:16:00–02:16:30]
Mr. President, may I receive the question? Okay. Let's let's we're going we're going on to uh
information items. Um and the board the uh the board has received the donated items list. Anything,
any comments or questions on the donated items list? Uh board board committee updates uh eleven
point two. I think we had um one board meeting, one committee meeting uh here recently after the
last work study meeting. Uh it was the uh legislative advocacy meeting. Uh does anyone have a
report? Uh Ms. Calhoun, uh Ms.

[02:17:00–02:17:30]
And uh ms Mr. Redmond on the We did. We um legislative advocacy met with our hired lobbyist for the
district um December 4th. We met for about an hour. Um we asked a lot of questions about what this
was gonna look like for the upcoming legislative session. Um we do have a breakfast scheduled. Uh
last I checked on my calendar that is taking place tomorrow. No, Wednesday, Wednesday morning. We
will be there meeting with um representatives or

[02:17:30–02:18:00]
Or their staff members for the representatives. I don't think any of the actual representatives are
going to be there last I checked. I think they're just sending their staff. So we'll be talking to
them about our priorities that we've set and what that looks like moving forward, what their plans
are for the next legislative session, and what we can hopefully expect on funding measures, on
safety measures, disciplinary measures, different areas that we set those priorities on. And so
we'll be working.",0,5
68,2:18:00,2:20:00,"[02:18:00–02:18:30]
in collaboration with the lobbyists as well as those staff members from the representatives. Great.
Thank you. Mr. President. Ms. Just thank you to the Legislative Advocacy Committee. Thank you for
all you are doing. Appreciate y'all. Thank you. Madam Secretary, did we capture any requests from
the board for information? No. Okay. Our next meeting is a work study meeting on Monday, January
thirteenth, twenty twenty-five. And then our regular board meeting is January twenty one.

[02:18:30–02:19:00]
Is January 21, 2025. Uh and uh the board will now convene and close meeting as authorized under
section 551.001 of the text government code for the following purposes. Text government code five
five one point zero eight two one and five five one point zero seven four. Uh it is necessary for
everyone to please clear the room as the board will convene and close meeting in this room. Uh Merry
Christmas, everybody.

[02:19:00–02:19:30]
Do I have a motion on the level three F and G grievance? Mr. President. Mr. Redman? I move that the
Board of Trustees denies the Level 3 F and G grievance, thereby upholding the decision of the Level
1 and Level 2 hearing officer. But I also recommend that we extend the remedy offered on Level 2
throughout the end of the school year. Until which time residency would be able to establish for the
following school year.

[02:19:30–02:20:00]
Well just to uh just to clarify the motion, if you don't mind, we're denying the Level 3 grievance,
F and G grievance. However, we are allowing uh extension until the end of the year to remain in KDI,
at which time they had to reestablish residence as required by KDI C. Clarification that is until
the end of May. The intend of it's the school year, not 2024, 2025 school year. And no McKinney
Vento, because we are denying the uh the the uh the F and G grievance. Okay.",0,5
69,2:20:00,2:22:00,"[02:20:00–02:20:30]
Okay. And then the motion has been seconded. Second. Second. Okay, go ahead. We'll go ahead and vote
now. And the uh motion is carried, which means that we've denied the FNG grievance and uh with the
addition that we made. Good. Good. You want to close the meeting? Uh there being no further business
for this meeting, this meeting is now ended.

[02:20:30–02:21:00]
Oh.",0,5
